YEAR,STATE,FISHERY,MONTH,DATE,SITE,SPECIES,CLIP,CLIPPED,LEN
2014,WI,Cold-Open,Sep,2014-09-25,313,Coho,00: NONE,No Clip,22
2014,WI,Cold-Open,Sep,2014-09-25,313,Coho,00: NONE,No Clip,22
2014,WI,Cold-Open,Sep,2014-09-25,313,Coho,00: NONE,No Clip,22.7
2014,WI,Cold-Open,Sep,2014-09-25,313,Brown Trout,01: AD,Clip,18.6
2014,WI,Cold-Open,Sep,2014-09-27,313,Coho,00: NONE,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Coho,00: NONE,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Coho,00: NONE,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Coho,00: NONE,No Clip,15
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,23.5
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,24
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,40: NOT EXAMINED,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,40: NOT EXAMINED,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,40: NOT EXAMINED,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,40: NOT EXAMINED,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,40: NOT EXAMINED,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,40: NOT EXAMINED,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,40: NOT EXAMINED,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,40: NOT EXAMINED,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,40: NOT EXAMINED,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,40: NOT EXAMINED,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,40: NOT EXAMINED,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,40: NOT EXAMINED,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,40: NOT EXAMINED,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,40: NOT EXAMINED,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,40: NOT EXAMINED,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,40: NOT EXAMINED,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,40: NOT EXAMINED,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,40: NOT EXAMINED,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,40: NOT EXAMINED,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,40: NOT EXAMINED,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Coho,00: NONE,No Clip,23.1
2014,WI,Cold-Open,Sep,2014-09-27,313,Brown Trout,01: AD,Clip,21.7
2014,WI,Cold-Open,Sep,2014-09-27,313,Brown Trout,00: NONE,No Clip,22.8
2014,WI,Cold-Open,Sep,2014-09-27,313,Brown Trout,01: AD,Clip,15.2
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,16.2
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,15.6
2014,WI,Cold-Open,Sep,2014-09-27,313,Brown Trout,01: AD,Clip,17.6
2014,WI,Cold-Open,Sep,2014-09-27,313,Brown Trout,01: AD,Clip,16.9
2014,WI,Cold-Open,Sep,2014-09-27,313,Brown Trout,01: AD,Clip,18.5
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Herring,00: NONE,No Clip,17.5
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,18.9
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Siscowet,00: NONE,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Brown Trout,01: AD,Clip,18.6
2014,WI,Cold-Open,Sep,2014-09-27,313,Coho,00: NONE,No Clip,19.5
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,24.5
2014,WI,Cold-Open,Sep,2014-09-27,313,Siscowet,00: NONE,No Clip,22.4
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,15.9
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,19.4
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,17.1
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,20.2
2014,WI,Cold-Open,Sep,2014-09-27,313,Brown Trout,00: NONE,No Clip,24.6
2014,WI,Cold-Open,Sep,2014-09-27,313,Coho,00: NONE,No Clip,23
2014,WI,Cold-Open,Sep,2014-09-27,313,Brown Trout,00: NONE,No Clip,25
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,24.8
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,18
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,21.6
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,17.3
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,21
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,16
2014,WI,Cold-Open,Sep,2014-09-27,313,Siscowet,00: NONE,No Clip,19.7
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,19.5
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,16.5
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,18.4
2014,WI,Cold-Open,Sep,2014-09-27,313,Northern Pike,00: NONE,No Clip,26
2014,WI,Cold-Open,Sep,2014-09-27,313,Coho,00: NONE,No Clip,19.9
2014,WI,Cold-Open,Sep,2014-09-27,313,Coho,00: NONE,No Clip,21.7
2014,WI,Warm-Open,Sep,2014-09-30,313,Northern Pike,00: NONE,No Clip,28.1
