SURVEY,ROUTE,UNIT,FISHERY,MONTH,DATE,SITE,SPECIES,CLIP,ORIGIN,LENGTH
2019,Ashland,,,,,,Yellow Perch,,Native,8.3
2019,Ashland,,,,,,Yellow Perch,,Native,8.3
2019,Ashland,,,,,,Yellow Perch,,Native,8.3
2019,Ashland,,,,,,Yellow Perch,,Native,8.3
2019,Ashland,,,,,,Yellow Perch,,Native,8.3
2019,Ashland,,,,,,Yellow Perch,,Native,8.3
2019,Ashland,,,,,,Yellow Perch,,Native,8.3
2019,Ashland,,,,,,Yellow Perch,,Native,8.3
2019,Ashland,,,,,,Yellow Perch,,Native,8.3
2019,Ashland,,,,,,Yellow Perch,,Native,8.3
2019,Ashland,,,,,,Yellow Perch,,Native,8.3
2019,Ashland,,,,,,Yellow Perch,,Native,8.3
2019,Ashland,,,,,,Yellow Perch,,Native,8.3
2019,Ashland,,,,,,Yellow Perch,,Native,8.3
2019,Ashland,,,,,,Yellow Perch,,Native,8.3
2019,Ashland,,,,,,Yellow Perch,,Native,8.3
2019,Ashland,,,,,,Yellow Perch,,Native,8.3
2019,Ashland,,,,,,Yellow Perch,,Native,8.3
2019,Ashland,,,,,,Yellow Perch,,Native,8.3
2019,Ashland,,,,,,Yellow Perch,,Native,8.3
2019,Ashland,,,,,,Yellow Perch,,Native,8.3
2019,Ashland,,,,,,Yellow Perch,,Native,8.3
2019,Ashland,,,,,,Yellow Perch,,Native,8.3
2019,Ashland,,,,,,Yellow Perch,,Native,8.3
2019,Ashland,,,,,,Yellow Perch,,Native,8.3
2019,Ashland,,,,,,Yellow Perch,,Native,8.3
2019,Ashland,,,,,,Yellow Perch,,Native,8.3
2019,Ashland,,,,,,Yellow Perch,,Native,8.3
2019,Ashland,,,,,,Yellow Perch,,Native,8.3
2019,Ashland,,,,,,Yellow Perch,,Native,8.3
2019,Ashland,,,,,,Yellow Perch,,Native,8.3
2019,Ashland,,,,,,Yellow Perch,,Native,8.3
2019,Ashland,,,,,,Yellow Perch,,Native,8.3
2019,Ashland,,,,,,Yellow Perch,,Native,8.3
2019,Ashland,,,,,,Yellow Perch,,Native,8.3
2019,Ashland,,,,,,Yellow Perch,,Native,8.3
2019,Ashland,,,,,,Yellow Perch,,Native,8.3
2019,Ashland,,,,,,Yellow Perch,,Native,8.3
2019,Ashland,,,,,,Yellow Perch,,Native,8.3
2019,Ashland,,,,,,Yellow Perch,,Native,8.3
2019,Ashland,,,,,,Yellow Perch,,Native,8.3
2019,Ashland,,,,,,Yellow Perch,,Native,8.3
2019,Ashland,,,,,,Yellow Perch,,Native,8.3
2019,Ashland,,,,,,Yellow Perch,,Native,8.3
2019,Ashland,,,,,,Yellow Perch,,Native,8.4
2019,Ashland,,,,,,Yellow Perch,,Native,8.4
2019,Ashland,,,,,,Yellow Perch,,Native,8.4
2019,Ashland,,,,,,Yellow Perch,,Native,8.4
2019,Ashland,,,,,,Yellow Perch,,Native,8.4
2019,Ashland,,,,,,Yellow Perch,,Native,8.4
2019,Ashland,,,,,,Yellow Perch,,Native,8.4
2019,Ashland,,,,,,Yellow Perch,,Native,8.4
2019,Ashland,,,,,,Yellow Perch,,Native,8.4
2019,Ashland,,,,,,Yellow Perch,,Native,8.4
2019,Ashland,,,,,,Yellow Perch,,Native,8.4
2019,Ashland,,,,,,Yellow Perch,,Native,8.4
2019,Ashland,,,,,,Yellow Perch,,Native,8.4
2019,Ashland,,,,,,Yellow Perch,,Native,8.4
2019,Ashland,,,,,,Yellow Perch,,Native,8.4
2019,Ashland,,,,,,Yellow Perch,,Native,8.4
2019,Ashland,,,,,,Yellow Perch,,Native,8.4
2019,Ashland,,,,,,Yellow Perch,,Native,8.4
2019,Ashland,,,,,,Yellow Perch,,Native,8.4
2019,Ashland,,,,,,Yellow Perch,,Native,8.4
2019,Ashland,,,,,,Yellow Perch,,Native,8.4
2019,Ashland,,,,,,Yellow Perch,,Native,8.4
2019,Ashland,,,,,,Yellow Perch,,Native,8.4
2019,Ashland,,,,,,Yellow Perch,,Native,8.4
2019,Ashland,,,,,,Yellow Perch,,Native,8.4
2019,Ashland,,,,,,Yellow Perch,,Native,8.4
2019,Ashland,,,,,,Yellow Perch,,Native,8.4
2019,Ashland,,,,,,Yellow Perch,,Native,8.4
2019,Ashland,,,,,,Yellow Perch,,Native,8.4
2019,Ashland,,,,,,Yellow Perch,,Native,8.4
2019,Ashland,,,,,,Yellow Perch,,Native,8.4
2019,Ashland,,,,,,Yellow Perch,,Native,8.4
2019,Ashland,,,,,,Yellow Perch,,Native,8.4
2019,Ashland,,,,,,Yellow Perch,,Native,8.4
2019,Ashland,,,,,,Yellow Perch,,Native,8.4
2019,Ashland,,,,,,Yellow Perch,,Native,8.4
2019,Ashland,,,,,,Yellow Perch,,Native,8.4
2019,Ashland,,,,,,Yellow Perch,,Native,8.4
2019,Ashland,,,,,,Yellow Perch,,Native,8.4
2019,Ashland,,,,,,Yellow Perch,,Native,8.4
2019,Ashland,,,,,,Yellow Perch,,Native,8.4
2019,Ashland,,,,,,Yellow Perch,,Native,8.5
2019,Ashland,,,,,,Yellow Perch,,Native,8.5
2019,Ashland,,,,,,Yellow Perch,,Native,8.5
2019,Ashland,,,,,,Yellow Perch,,Native,8.5
2019,Ashland,,,,,,Yellow Perch,,Native,8.5
2019,Ashland,,,,,,Yellow Perch,,Native,8.5
2019,Ashland,,,,,,Yellow Perch,,Native,8.5
2019,Ashland,,,,,,Yellow Perch,,Native,8.5
2019,Ashland,,,,,,Yellow Perch,,Native,8.5
2019,Ashland,,,,,,Yellow Perch,,Native,8.5
2019,Ashland,,,,,,Yellow Perch,,Native,8.5
2019,Ashland,,,,,,Yellow Perch,,Native,8.5
2019,Ashland,,,,,,Yellow Perch,,Native,8.5
2019,Ashland,,,,,,Yellow Perch,,Native,8.5
2019,Ashland,,,,,,Yellow Perch,,Native,8.5
2019,Ashland,,,,,,Yellow Perch,,Native,8.5
2019,Ashland,,,,,,Yellow Perch,,Native,8.5
2019,Ashland,,,,,,Yellow Perch,,Native,8.5
2019,Ashland,,,,,,Yellow Perch,,Native,8.5
2019,Ashland,,,,,,Yellow Perch,,Native,8.5
2019,Ashland,,,,,,Yellow Perch,,Native,8.5
2019,Ashland,,,,,,Yellow Perch,,Native,8.5
2019,Ashland,,,,,,Yellow Perch,,Native,8.5
2019,Ashland,,,,,,Yellow Perch,,Native,8.5
2019,Ashland,,,,,,Yellow Perch,,Native,8.5
2019,Ashland,,,,,,Yellow Perch,,Native,8.5
2019,Ashland,,,,,,Yellow Perch,,Native,8.5
2019,Ashland,,,,,,Yellow Perch,,Native,8.5
2019,Ashland,,,,,,Yellow Perch,,Native,8.5
2019,Ashland,,,,,,Yellow Perch,,Native,8.5
2019,Ashland,,,,,,Yellow Perch,,Native,8.5
2019,Ashland,,,,,,Yellow Perch,,Native,8.5
2019,Ashland,,,,,,Yellow Perch,,Native,8.5
2019,Ashland,,,,,,Yellow Perch,,Native,8.5
2019,Ashland,,,,,,Yellow Perch,,Native,8.5
2019,Ashland,,,,,,Yellow Perch,,Native,8.5
2019,Ashland,,,,,,Yellow Perch,,Native,8.5
2019,Ashland,,,,,,Yellow Perch,,Native,8.5
2019,Ashland,,,,,,Yellow Perch,,Native,8.5
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.6
2019,Ashland,,,,,,Yellow Perch,,Native,8.7
2019,Ashland,,,,,,Yellow Perch,,Native,8.7
2019,Ashland,,,,,,Yellow Perch,,Native,8.7
2019,Ashland,,,,,,Yellow Perch,,Native,8.7
2019,Ashland,,,,,,Yellow Perch,,Native,8.7
2019,Ashland,,,,,,Yellow Perch,,Native,8.7
2019,Ashland,,,,,,Yellow Perch,,Native,8.7
2019,Ashland,,,,,,Yellow Perch,,Native,8.7
2019,Ashland,,,,,,Yellow Perch,,Native,8.7
2019,Ashland,,,,,,Yellow Perch,,Native,8.7
2019,Ashland,,,,,,Yellow Perch,,Native,8.7
2019,Ashland,,,,,,Yellow Perch,,Native,8.7
2019,Ashland,,,,,,Yellow Perch,,Native,8.7
2019,Ashland,,,,,,Yellow Perch,,Native,8.7
2019,Ashland,,,,,,Yellow Perch,,Native,8.7
2019,Ashland,,,,,,Yellow Perch,,Native,8.7
2019,Ashland,,,,,,Yellow Perch,,Native,8.7
2019,Ashland,,,,,,Yellow Perch,,Native,8.7
2019,Ashland,,,,,,Yellow Perch,,Native,8.7
2019,Ashland,,,,,,Yellow Perch,,Native,8.7
2019,Ashland,,,,,,Yellow Perch,,Native,8.7
2019,Ashland,,,,,,Yellow Perch,,Native,8.7
2019,Ashland,,,,,,Yellow Perch,,Native,8.7
2019,Ashland,,,,,,Yellow Perch,,Native,8.7
2019,Ashland,,,,,,Yellow Perch,,Native,8.7
2019,Ashland,,,,,,Yellow Perch,,Native,8.7
2019,Ashland,,,,,,Yellow Perch,,Native,8.7
2019,Ashland,,,,,,Yellow Perch,,Native,8.7
2019,Ashland,,,,,,Yellow Perch,,Native,8.7
2019,Ashland,,,,,,Yellow Perch,,Native,8.7
2019,Ashland,,,,,,Yellow Perch,,Native,8.7
2019,Ashland,,,,,,Yellow Perch,,Native,8.7
2019,Ashland,,,,,,Yellow Perch,,Native,8.8
2019,Ashland,,,,,,Yellow Perch,,Native,8.8
2019,Ashland,,,,,,Yellow Perch,,Native,8.8
2019,Ashland,,,,,,Yellow Perch,,Native,8.8
2019,Ashland,,,,,,Yellow Perch,,Native,8.8
2019,Ashland,,,,,,Yellow Perch,,Native,8.8
2019,Ashland,,,,,,Yellow Perch,,Native,8.8
2019,Ashland,,,,,,Yellow Perch,,Native,8.8
2019,Ashland,,,,,,Yellow Perch,,Native,8.8
2019,Ashland,,,,,,Yellow Perch,,Native,8.8
2019,Ashland,,,,,,Yellow Perch,,Native,8.8
2019,Ashland,,,,,,Yellow Perch,,Native,8.8
2019,Ashland,,,,,,Yellow Perch,,Native,8.8
2019,Ashland,,,,,,Yellow Perch,,Native,8.8
2019,Ashland,,,,,,Yellow Perch,,Native,8.8
2019,Ashland,,,,,,Yellow Perch,,Native,8.8
2019,Ashland,,,,,,Yellow Perch,,Native,8.8
2019,Ashland,,,,,,Yellow Perch,,Native,8.8
2019,Ashland,,,,,,Yellow Perch,,Native,8.8
2019,Ashland,,,,,,Yellow Perch,,Native,8.8
2019,Ashland,,,,,,Yellow Perch,,Native,8.8
2019,Ashland,,,,,,Yellow Perch,,Native,8.8
2019,Ashland,,,,,,Yellow Perch,,Native,8.8
2019,Ashland,,,,,,Yellow Perch,,Native,8.8
2019,Ashland,,,,,,Yellow Perch,,Native,8.8
2019,Ashland,,,,,,Yellow Perch,,Native,8.8
2019,Ashland,,,,,,Yellow Perch,,Native,8.8
2019,Ashland,,,,,,Yellow Perch,,Native,8.8
2019,Ashland,,,,,,Yellow Perch,,Native,8.8
2019,Ashland,,,,,,Yellow Perch,,Native,8.8
2019,Ashland,,,,,,Yellow Perch,,Native,8.8
2019,Ashland,,,,,,Yellow Perch,,Native,8.9
2019,Ashland,,,,,,Yellow Perch,,Native,8.9
2019,Ashland,,,,,,Yellow Perch,,Native,8.9
2019,Ashland,,,,,,Yellow Perch,,Native,8.9
2019,Ashland,,,,,,Yellow Perch,,Native,8.9
2019,Ashland,,,,,,Yellow Perch,,Native,8.9
2019,Ashland,,,,,,Yellow Perch,,Native,8.9
2019,Ashland,,,,,,Yellow Perch,,Native,8.9
2019,Ashland,,,,,,Yellow Perch,,Native,8.9
2019,Ashland,,,,,,Yellow Perch,,Native,8.9
2019,Ashland,,,,,,Yellow Perch,,Native,8.9
2019,Ashland,,,,,,Yellow Perch,,Native,8.9
2019,Ashland,,,,,,Yellow Perch,,Native,8.9
2019,Ashland,,,,,,Yellow Perch,,Native,8.9
2019,Ashland,,,,,,Yellow Perch,,Native,8.9
2019,Ashland,,,,,,Yellow Perch,,Native,8.9
2019,Ashland,,,,,,Yellow Perch,,Native,8.9
2019,Ashland,,,,,,Yellow Perch,,Native,8.9
2019,Ashland,,,,,,Yellow Perch,,Native,8.9
2019,Ashland,,,,,,Yellow Perch,,Native,8.9
2019,Ashland,,,,,,Yellow Perch,,Native,8.9
2019,Ashland,,,,,,Yellow Perch,,Native,8.9
2019,Ashland,,,,,,Yellow Perch,,Native,8.9
2019,Ashland,,,,,,Yellow Perch,,Native,9
2019,Ashland,,,,,,Yellow Perch,,Native,9
2019,Ashland,,,,,,Yellow Perch,,Native,9
2019,Ashland,,,,,,Yellow Perch,,Native,9
2019,Ashland,,,,,,Yellow Perch,,Native,9
2019,Ashland,,,,,,Yellow Perch,,Native,9
2019,Ashland,,,,,,Yellow Perch,,Native,9
2019,Ashland,,,,,,Yellow Perch,,Native,9
2019,Ashland,,,,,,Yellow Perch,,Native,9
2019,Ashland,,,,,,Yellow Perch,,Native,9
2019,Ashland,,,,,,Yellow Perch,,Native,9
2019,Ashland,,,,,,Yellow Perch,,Native,9
2019,Ashland,,,,,,Yellow Perch,,Native,9
2019,Ashland,,,,,,Yellow Perch,,Native,9
2019,Ashland,,,,,,Yellow Perch,,Native,9
2019,Ashland,,,,,,Yellow Perch,,Native,9
2019,Ashland,,,,,,Yellow Perch,,Native,9
2019,Ashland,,,,,,Yellow Perch,,Native,9
2019,Ashland,,,,,,Yellow Perch,,Native,9
2019,Ashland,,,,,,Yellow Perch,,Native,9
2019,Ashland,,,,,,Yellow Perch,,Native,9
2019,Ashland,,,,,,Yellow Perch,,Native,9
2019,Ashland,,,,,,Yellow Perch,,Native,9
2019,Ashland,,,,,,Yellow Perch,,Native,9.1
2019,Ashland,,,,,,Yellow Perch,,Native,9.1
2019,Ashland,,,,,,Yellow Perch,,Native,9.1
2019,Ashland,,,,,,Yellow Perch,,Native,9.1
2019,Ashland,,,,,,Yellow Perch,,Native,9.1
2019,Ashland,,,,,,Yellow Perch,,Native,9.1
2019,Ashland,,,,,,Yellow Perch,,Native,9.1
2019,Ashland,,,,,,Yellow Perch,,Native,9.1
2019,Ashland,,,,,,Yellow Perch,,Native,9.1
2019,Ashland,,,,,,Yellow Perch,,Native,9.1
2019,Ashland,,,,,,Yellow Perch,,Native,9.1
2019,Ashland,,,,,,Yellow Perch,,Native,9.1
2019,Ashland,,,,,,Yellow Perch,,Native,9.1
2019,Ashland,,,,,,Yellow Perch,,Native,9.1
2019,Ashland,,,,,,Yellow Perch,,Native,9.1
2019,Ashland,,,,,,Yellow Perch,,Native,9.1
2019,Ashland,,,,,,Yellow Perch,,Native,9.1
2019,Ashland,,,,,,Yellow Perch,,Native,9.1
2019,Ashland,,,,,,Yellow Perch,,Native,9.2
2019,Ashland,,,,,,Yellow Perch,,Native,9.2
2019,Ashland,,,,,,Yellow Perch,,Native,9.2
2019,Ashland,,,,,,Yellow Perch,,Native,9.2
2019,Ashland,,,,,,Yellow Perch,,Native,9.2
2019,Ashland,,,,,,Yellow Perch,,Native,9.2
2019,Ashland,,,,,,Yellow Perch,,Native,9.2
2019,Ashland,,,,,,Yellow Perch,,Native,9.2
2019,Ashland,,,,,,Yellow Perch,,Native,9.2
2019,Ashland,,,,,,Yellow Perch,,Native,9.2
2019,Ashland,,,,,,Yellow Perch,,Native,9.2
2019,Ashland,,,,,,Yellow Perch,,Native,9.2
2019,Ashland,,,,,,Yellow Perch,,Native,9.2
2019,Ashland,,,,,,Yellow Perch,,Native,9.2
2019,Ashland,,,,,,Yellow Perch,,Native,9.2
2019,Ashland,,,,,,Yellow Perch,,Native,9.2
2019,Ashland,,,,,,Yellow Perch,,Native,9.2
2019,Ashland,,,,,,Yellow Perch,,Native,9.2
2019,Ashland,,,,,,Yellow Perch,,Native,9.2
2019,Ashland,,,,,,Yellow Perch,,Native,9.2
2019,Ashland,,,,,,Yellow Perch,,Native,9.2
2019,Ashland,,,,,,Yellow Perch,,Native,9.2
2019,Ashland,,,,,,Yellow Perch,,Native,9.2
2019,Ashland,,,,,,Yellow Perch,,Native,9.2
2019,Ashland,,,,,,Yellow Perch,,Native,9.2
2019,Ashland,,,,,,Yellow Perch,,Native,9.2
2019,Ashland,,,,,,Yellow Perch,,Native,9.2
2019,Ashland,,,,,,Yellow Perch,,Native,9.2
2019,Ashland,,,,,,Yellow Perch,,Native,9.2
2019,Ashland,,,,,,Yellow Perch,,Native,9.3
2019,Ashland,,,,,,Yellow Perch,,Native,9.3
2019,Ashland,,,,,,Yellow Perch,,Native,9.3
2019,Ashland,,,,,,Yellow Perch,,Native,9.3
2019,Ashland,,,,,,Yellow Perch,,Native,9.3
2019,Ashland,,,,,,Yellow Perch,,Native,9.3
2019,Ashland,,,,,,Yellow Perch,,Native,9.3
2019,Ashland,,,,,,Yellow Perch,,Native,9.3
2019,Ashland,,,,,,Yellow Perch,,Native,9.3
2019,Ashland,,,,,,Yellow Perch,,Native,9.3
2019,Ashland,,,,,,Yellow Perch,,Native,9.3
2019,Ashland,,,,,,Yellow Perch,,Native,9.3
2019,Ashland,,,,,,Yellow Perch,,Native,9.3
2019,Ashland,,,,,,Yellow Perch,,Native,9.3
2019,Ashland,,,,,,Yellow Perch,,Native,9.3
2019,Ashland,,,,,,Yellow Perch,,Native,9.3
2019,Ashland,,,,,,Yellow Perch,,Native,9.3
2019,Ashland,,,,,,Yellow Perch,,Native,9.3
2019,Ashland,,,,,,Yellow Perch,,Native,9.3
2019,Ashland,,,,,,Yellow Perch,,Native,9.3
2019,Ashland,,,,,,Yellow Perch,,Native,9.3
2019,Ashland,,,,,,Yellow Perch,,Native,9.3
2019,Ashland,,,,,,Yellow Perch,,Native,9.3
2019,Ashland,,,,,,Yellow Perch,,Native,9.3
2019,Ashland,,,,,,Yellow Perch,,Native,9.3
2019,Ashland,,,,,,Yellow Perch,,Native,9.3
2019,Ashland,,,,,,Yellow Perch,,Native,9.3
2019,Ashland,,,,,,Yellow Perch,,Native,9.3
2019,Ashland,,,,,,Yellow Perch,,Native,9.3
2019,Ashland,,,,,,Yellow Perch,,Native,9.3
2019,Ashland,,,,,,Yellow Perch,,Native,9.3
2019,Ashland,,,,,,Yellow Perch,,Native,9.4
2019,Ashland,,,,,,Yellow Perch,,Native,9.4
2019,Ashland,,,,,,Yellow Perch,,Native,9.4
2019,Ashland,,,,,,Yellow Perch,,Native,9.4
2019,Ashland,,,,,,Yellow Perch,,Native,9.4
2019,Ashland,,,,,,Yellow Perch,,Native,9.4
2019,Ashland,,,,,,Yellow Perch,,Native,9.4
2019,Ashland,,,,,,Yellow Perch,,Native,9.4
2019,Ashland,,,,,,Yellow Perch,,Native,9.4
2019,Ashland,,,,,,Yellow Perch,,Native,9.4
2019,Ashland,,,,,,Yellow Perch,,Native,9.4
2019,Ashland,,,,,,Yellow Perch,,Native,9.4
2019,Ashland,,,,,,Yellow Perch,,Native,9.4
2019,Ashland,,,,,,Yellow Perch,,Native,9.4
2019,Ashland,,,,,,Yellow Perch,,Native,9.4
2019,Ashland,,,,,,Yellow Perch,,Native,9.4
2019,Ashland,,,,,,Yellow Perch,,Native,9.4
2019,Ashland,,,,,,Yellow Perch,,Native,9.4
2019,Ashland,,,,,,Yellow Perch,,Native,9.4
2019,Ashland,,,,,,Yellow Perch,,Native,9.4
2019,Ashland,,,,,,Yellow Perch,,Native,9.4
2019,Ashland,,,,,,Yellow Perch,,Native,9.4
2019,Ashland,,,,,,Yellow Perch,,Native,9.4
2019,Ashland,,,,,,Yellow Perch,,Native,9.4
2019,Ashland,,,,,,Yellow Perch,,Native,9.4
2019,Ashland,,,,,,Yellow Perch,,Native,9.5
2019,Ashland,,,,,,Yellow Perch,,Native,9.5
2019,Ashland,,,,,,Yellow Perch,,Native,9.5
2019,Ashland,,,,,,Yellow Perch,,Native,9.5
2019,Ashland,,,,,,Yellow Perch,,Native,9.5
2019,Ashland,,,,,,Yellow Perch,,Native,9.5
2019,Ashland,,,,,,Yellow Perch,,Native,9.5
2019,Ashland,,,,,,Yellow Perch,,Native,9.5
2019,Ashland,,,,,,Yellow Perch,,Native,9.5
2019,Ashland,,,,,,Yellow Perch,,Native,9.5
2019,Ashland,,,,,,Yellow Perch,,Native,9.5
2019,Ashland,,,,,,Yellow Perch,,Native,9.5
2019,Ashland,,,,,,Yellow Perch,,Native,9.5
2019,Ashland,,,,,,Yellow Perch,,Native,9.5
2019,Ashland,,,,,,Yellow Perch,,Native,9.5
2019,Ashland,,,,,,Yellow Perch,,Native,9.5
2019,Ashland,,,,,,Yellow Perch,,Native,9.5
2019,Ashland,,,,,,Yellow Perch,,Native,9.5
2019,Ashland,,,,,,Yellow Perch,,Native,9.5
2019,Ashland,,,,,,Yellow Perch,,Native,9.5
2019,Ashland,,,,,,Yellow Perch,,Native,9.5
2019,Ashland,,,,,,Yellow Perch,,Native,9.5
2019,Ashland,,,,,,Yellow Perch,,Native,9.5
2019,Ashland,,,,,,Yellow Perch,,Native,9.5
2019,Ashland,,,,,,Yellow Perch,,Native,9.5
2019,Ashland,,,,,,Yellow Perch,,Native,9.5
2019,Ashland,,,,,,Yellow Perch,,Native,9.5
2019,Ashland,,,,,,Yellow Perch,,Native,9.5
2019,Ashland,,,,,,Yellow Perch,,Native,9.5
2019,Ashland,,,,,,Yellow Perch,,Native,9.5
2019,Ashland,,,,,,Yellow Perch,,Native,9.6
2019,Ashland,,,,,,Yellow Perch,,Native,9.6
2019,Ashland,,,,,,Yellow Perch,,Native,9.6
2019,Ashland,,,,,,Yellow Perch,,Native,9.6
2019,Ashland,,,,,,Yellow Perch,,Native,9.6
2019,Ashland,,,,,,Yellow Perch,,Native,9.6
2019,Ashland,,,,,,Yellow Perch,,Native,9.6
2019,Ashland,,,,,,Yellow Perch,,Native,9.6
2019,Ashland,,,,,,Yellow Perch,,Native,9.6
2019,Ashland,,,,,,Yellow Perch,,Native,9.6
2019,Ashland,,,,,,Yellow Perch,,Native,9.6
2019,Ashland,,,,,,Yellow Perch,,Native,9.6
2019,Ashland,,,,,,Yellow Perch,,Native,9.6
2019,Ashland,,,,,,Yellow Perch,,Native,9.6
2019,Ashland,,,,,,Yellow Perch,,Native,9.6
2019,Ashland,,,,,,Yellow Perch,,Native,9.6
2019,Ashland,,,,,,Yellow Perch,,Native,9.6
2019,Ashland,,,,,,Yellow Perch,,Native,9.6
2019,Ashland,,,,,,Yellow Perch,,Native,9.6
2019,Ashland,,,,,,Yellow Perch,,Native,9.6
2019,Ashland,,,,,,Yellow Perch,,Native,9.6
2019,Ashland,,,,,,Yellow Perch,,Native,9.7
2019,Ashland,,,,,,Yellow Perch,,Native,9.7
2019,Ashland,,,,,,Yellow Perch,,Native,9.7
2019,Ashland,,,,,,Yellow Perch,,Native,9.7
2019,Ashland,,,,,,Yellow Perch,,Native,9.7
2019,Ashland,,,,,,Yellow Perch,,Native,9.7
2019,Ashland,,,,,,Yellow Perch,,Native,9.7
2019,Ashland,,,,,,Yellow Perch,,Native,9.7
2019,Ashland,,,,,,Yellow Perch,,Native,9.7
2019,Ashland,,,,,,Yellow Perch,,Native,9.7
2019,Ashland,,,,,,Yellow Perch,,Native,9.7
2019,Ashland,,,,,,Yellow Perch,,Native,9.7
2019,Ashland,,,,,,Yellow Perch,,Native,9.7
2019,Ashland,,,,,,Yellow Perch,,Native,9.7
2019,Ashland,,,,,,Yellow Perch,,Native,9.7
2019,Ashland,,,,,,Yellow Perch,,Native,9.7
2019,Ashland,,,,,,Yellow Perch,,Native,9.7
2019,Ashland,,,,,,Yellow Perch,,Native,9.7
2019,Ashland,,,,,,Yellow Perch,,Native,9.7
2019,Ashland,,,,,,Yellow Perch,,Native,9.8
2019,Ashland,,,,,,Yellow Perch,,Native,9.8
2019,Ashland,,,,,,Yellow Perch,,Native,9.8
2019,Ashland,,,,,,Yellow Perch,,Native,9.8
2019,Ashland,,,,,,Yellow Perch,,Native,9.8
2019,Ashland,,,,,,Yellow Perch,,Native,9.8
2019,Ashland,,,,,,Yellow Perch,,Native,9.8
2019,Ashland,,,,,,Yellow Perch,,Native,9.8
2019,Ashland,,,,,,Yellow Perch,,Native,9.8
2019,Ashland,,,,,,Yellow Perch,,Native,9.8
2019,Ashland,,,,,,Yellow Perch,,Native,9.8
2019,Ashland,,,,,,Yellow Perch,,Native,9.8
2019,Ashland,,,,,,Yellow Perch,,Native,9.8
2019,Ashland,,,,,,Yellow Perch,,Native,9.8
2019,Ashland,,,,,,Yellow Perch,,Native,9.8
2019,Ashland,,,,,,Yellow Perch,,Native,9.8
2019,Ashland,,,,,,Yellow Perch,,Native,9.8
2019,Ashland,,,,,,Yellow Perch,,Native,9.8
2019,Ashland,,,,,,Yellow Perch,,Native,9.8
2019,Ashland,,,,,,Yellow Perch,,Native,9.8
2019,Ashland,,,,,,Yellow Perch,,Native,9.8
2019,Ashland,,,,,,Yellow Perch,,Native,9.9
2019,Ashland,,,,,,Yellow Perch,,Native,9.9
2019,Ashland,,,,,,Yellow Perch,,Native,9.9
2019,Ashland,,,,,,Yellow Perch,,Native,9.9
2019,Ashland,,,,,,Yellow Perch,,Native,9.9
