CLIP1,CLIP2,CLIP3,CLIP4,CLIP5,CLIP6,CLIP7,CLIP8,CLIP9,CLIP10,CLIP11,CLIP12,CLIP13,CLIP14,CLIP15,CLIP16,CLIP17,CLIP18,CLIP19,CLIP20,CLIP21,CLIP22,CLIP23,CLIP24,CLIP25,CLIP26,CLIP27,CLIP28,LEN1,LEN2,LEN3,LEN4,LEN5,LEN6,LEN7,LEN8,LEN9,LEN10,LEN11,LEN12,LEN13,LEN14,LEN15,LEN16,LEN17,LEN18,LEN19,LEN20,LEN21,LEN22,LEN23,LEN24,LEN25,LEN26,LEN27,LEN28,SPEC1,SPEC2,SPEC3,SPEC4,SPEC5,SPEC6,SPEC7,SPEC8,SPEC9,SPEC10,SPEC11,SPEC12,SPEC13,SPEC14,SPEC15,SPEC16,SPEC17,SPEC18,SPEC19,SPEC20,SPEC21,SPEC22,SPEC23,SPEC24,SPEC25,SPEC26,SPEC27,SPEC28,PERSONS,DAYTYPE,FISH,FISHERY,RES,SITE,STATE,STATUS,SUCCESS,MONTH,DAY,YEAR,STARTMM,STARTHH,STOPMM,STOPHH
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,0,7,1,313,1,1,0,7,5,14,0,10,6,11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,1,1,313,1,1,0,7,5,14,30,9,15,10
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,034,035,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,1,313,1,1,2,7,5,14,0,7,35,10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,2,1,313,1,1,0,7,5,14,30,8,0,10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,7,1,313,1,1,0,7,5,14,30,6,15,10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,0,7,1,313,1,1,0,7,5,14,0,9,37,9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,0,2,1,313,1,1,0,7,5,14,0,9,43,9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,7,1,313,1,1,0,7,5,14,0,7,33,7
0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,22.8,21.6,20,8.5,9.2,,,,,,,,,,,,,,,,,,,,,,,,070,070,070,076,076,,,,,,,,,,,,,,,,,,,,,,,,2,2,5,1,1,313,1,1,2,7,5,14,30,5,36,8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,313,1,1,0,7,10,14,0,7,28,13
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,7,1,313,1,1,0,7,10,14,30,9,28,13
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,21.6,19.1,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,035,035,049,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,1,1,313,1,1,2,7,10,14,30,8,18,13
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,2,1,313,1,1,0,7,10,14,30,9,20,13
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,313,1,1,0,7,10,14,0,8,40,12
0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,078,045,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,313,1,1,1,7,10,14,30,6,40,12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,2,1,313,1,1,0,7,13,14,30,10,25,20
0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,21.2,20.8,17.8,18.3,24.5,,,,,,,,,,,,,,,,,,,,,,,,035,035,035,049,045,,,,,,,,,,,,,,,,,,,,,,,,3,2,5,1,1,313,1,1,3,7,13,14,30,8,0,17
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,2,1,313,1,1,0,7,13,14,30,14,30,19
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,18.3,22.5,16,17,18.4,18,21.5,22.3,20.3,21.8,18.2,,,,,,,,,,,,,,,,,,070,070,070,070,070,070,070,070,070,070,070,,,,,,,,,,,,,,,,,,3,2,11,1,1,313,1,1,3,7,13,14,0,9,20,14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,0,7,1,313,1,1,0,7,13,14,45,12,40,14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,1,1,313,1,1,0,7,13,14,30,11,45,14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,1,2,313,1,1,0,7,13,14,30,13,0,16
0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,22.5,21.1,17.5,15.6,27.2,,,,,,,,,,,,,,,,,,,,,,,,035,035,035,035,045,,,,,,,,,,,,,,,,,,,,,,,,2,2,5,1,1,313,1,1,2,7,13,14,0,7,0,14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,7,1,313,1,1,0,7,13,14,0,11,0,14
1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,22.5,19.7,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,045,035,035,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,1,1,313,1,1,2,7,16,14,0,8,40,12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,7,1,313,1,1,0,7,16,14,46,10,23,11
0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,19.6,16.7,18.1,16.3,14.6,15.2,17.7,14.7,18.3,19.8,,,,,,,,,,,,,,,,,,,078,078,078,078,078,078,078,078,078,078,,,,,,,,,,,,,,,,,,,2,1,10,6,1,313,1,1,2,7,16,14,30,6,15,12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,7,1,313,1,1,0,7,16,14,45,8,46,10
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,045,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2,1,313,1,1,1,7,16,14,40,7,8,11
0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,035,035,035,035,035,,,,,,,,,,,,,,,,,,,,,,,,2,1,5,1,1,313,1,1,2,7,16,14,30,8,50,13
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,7,1,313,1,1,0,7,18,14,0,11,22,19
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,7,1,313,1,1,0,7,18,14,30,16,10,20
0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,21.6,18.4,17.5,22.4,23.5,,,,,,,,,,,,,,,,,,,,,,,,035,035,035,045,045,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,1,1,313,1,1,1,7,18,14,0,6,0,15
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,7,1,313,1,1,0,7,18,14,0,13,0,16
0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,19.1,25.1,22.6,18.6,19.3,18.9,,,,,,,,,,,,,,,,,,,,,,,035,035,035,035,035,035,,,,,,,,,,,,,,,,,,,,,,,4,2,6,1,1,313,1,1,4,7,20,14,30,6,20,13
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,0,7,1,313,1,1,0,7,20,14,45,11,30,13
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,2,1,313,1,1,0,7,20,14,0,12,53,12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,7,1,313,1,1,0,7,20,14,0,10,10,13
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,0,7,1,313,1,1,0,7,20,14,0,10,50,12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,7,1,313,1,1,0,7,20,14,0,10,50,12
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,035,035,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,1,313,1,1,2,7,20,14,0,7,15,12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,2,1,313,1,1,0,7,20,14,0,9,15,12
0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,20.3,25.7,19.1,23.8,21,19.5,,,,,,,,,,,,,,,,,,,,,,,035,035,035,035,035,035,,,,,,,,,,,,,,,,,,,,,,,2,2,6,1,1,313,1,1,2,7,20,14,30,9,5,12
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,035,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,313,1,1,1,7,20,14,0,9,13,12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,7,1,313,1,1,0,7,20,14,30,8,51,11
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,035,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,1,313,1,1,1,7,20,14,0,7,55,11
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,035,035,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,1,313,1,2,2,7,20,14,0,8,18,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,,,,,,,,,,,,,23.7,23.4,20.3,22.7,20.7,24.7,22,21.6,20,23.4,23.2,18.7,22.4,23.4,22.2,21,,,,,,,,,,,,,070,070,070,070,070,070,070,070,070,070,070,070,070,070,070,070,,,,,,,,,,,,,4,2,36,1,1,313,1,1,4,7,20,14,0,7,58,10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,7,1,313,1,1,0,7,21,14,45,16,40,18
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,7,1,313,1,1,0,7,21,14,0,18,0,20
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,2,1,313,1,1,0,7,21,14,43,14,7,17
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,9,1,313,1,1,0,7,21,14,45,16,39,17
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,7,1,313,1,1,0,7,21,14,30,9,42,14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,7,1,313,1,1,0,7,21,14,30,13,20,16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,7,1,313,1,1,0,7,21,14,0,19,14,20
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,2,313,1,1,0,7,25,14,21,8,40,12
0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,17.9,18.7,19.5,16.2,14.4,15.7,,,,,,,,,,,,,,,,,,,,,,,035,035,035,035,035,035,,,,,,,,,,,,,,,,,,,,,,,2,1,6,1,1,313,1,1,2,7,25,14,0,9,45,11
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,17.2,15.3,18.5,18.3,15.2,15.6,14.8,17.5,17.7,16.9,12.2,10.2,,,,,,,,,,,,,,,,,078,078,078,078,078,078,078,078,078,078,005,005,,,,,,,,,,,,,,,,,2,1,12,6,1,313,1,1,2,7,25,14,45,4,26,12
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,19.2,15,18,21,,,,,,,,,,,,,,,,,,,,,,,,,078,078,078,078,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,6,1,313,1,1,1,7,25,14,0,7,38,11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,2,1,313,1,1,0,7,25,14,30,8,50,11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,1,1,313,1,1,0,7,26,14,0,17,26,20
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,0,7,1,313,1,1,0,7,26,14,30,17,54,19
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,7,1,313,1,1,0,7,26,14,30,16,5,20
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,7,1,313,1,1,0,7,26,14,30,12,33,19
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,1,1,313,1,1,0,7,26,14,30,11,40,19
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,7,1,313,1,1,0,7,26,14,30,15,20,19
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,7,1,313,1,1,0,7,26,14,30,11,20,19
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,035,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,1,1,313,1,1,1,7,26,14,0,15,13,19
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,2,1,313,1,1,0,7,26,14,0,15,15,19
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,7,1,313,1,1,0,7,26,14,30,17,26,18
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,7,1,313,1,1,0,7,26,14,30,17,45,18
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,7,2,313,1,1,0,7,26,14,0,11,58,16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,7,1,313,1,1,0,7,26,14,0,14,20,17
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,19,19.2,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,035,035,035,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,1,1,313,1,1,2,7,26,14,0,9,37,16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,1,1,313,1,1,0,7,26,14,0,4,37,16
0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,24.7,18.3,19.5,18,19.7,,,,,,,,,,,,,,,,,,,,,,,,035,035,035,035,035,,,,,,,,,,,,,,,,,,,,,,,,3,2,6,1,1,313,1,1,3,7,26,14,0,6,28,15
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,7,1,313,1,1,0,7,26,14,0,13,28,15
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,2,1,313,1,1,0,7,26,14,30,10,48,14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,0,1,1,313,1,1,0,7,26,14,30,7,6,15
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,7,1,313,1,1,0,7,26,14,30,10,57,14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,7,1,313,1,1,0,7,26,14,0,11,58,14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,7,1,313,1,1,0,7,26,14,0,11,21,14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,0,7,1,313,1,1,0,7,26,14,0,12,44,14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,2,2,313,1,1,0,7,26,14,0,8,0,14
0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,17.2,17.6,19.7,17.6,19.7,,,,,,,,,,,,,,,,,,,,,,,,035,035,035,035,035,,,,,,,,,,,,,,,,,,,,,,,,4,2,5,1,1,313,1,1,4,7,26,14,30,7,13,14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,7,1,313,1,1,0,7,30,14,0,13,33,19
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0,7,1,313,1,1,0,7,30,14,10,15,18,16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,7,1,313,1,1,0,7,30,14,0,18,54,18
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,7,1,313,1,1,0,7,30,14,20,14,5,16
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,035,035,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,1,1,313,1,1,2,7,30,14,0,14,15,16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,2,1,313,1,1,0,7,30,14,30,9,26,15
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,7,2,313,1,1,0,7,30,14,0,11,54,15
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,19.3,18.4,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,035,035,035,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,1,313,1,1,1,7,30,14,30,7,0,14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,7,1,313,1,1,0,7,30,14,0,12,58,14
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,078,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,2,313,1,1,1,7,31,14,0,8,45,13
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,035,035,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,1,313,1,1,2,7,31,14,45,9,55,13
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6,21,,,,,,,,,,,,,,,,,,,,,,,,,,,035,035,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,1,313,1,1,2,7,31,14,15,8,30,13
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,21.5,21.2,19.8,20.6,17.4,18,16.4,15.6,18.2,17.2,17.2,22.2,,,,,,,,,,,,,,,,,035,035,035,035,035,035,035,035,035,035,035,034,,,,,,,,,,,,,,,,,4,1,12,1,1,313,1,1,4,7,31,14,40,8,45,13
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,7,1,313,1,1,0,7,31,14,0,9,19,11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,313,1,1,0,7,31,14,0,9,30,12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,7,1,313,1,1,0,7,31,14,30,7,18,10
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,035,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,1,1,313,1,1,1,7,31,14,0,8,42,10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,2,1,313,1,1,0,8,2,14,0,10,10,13
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,0,7,1,313,1,1,0,8,2,14,0,12,40,13
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,7,1,313,1,1,0,8,2,14,0,9,25,10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,1,1,313,1,1,0,8,2,14,0,8,46,10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,7,1,313,1,1,0,8,2,14,0,9,2,11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,7,1,313,1,1,0,8,2,14,30,8,43,11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,2,1,313,1,1,0,8,2,14,0,7,54,11
